1	0	1	71.4699667690249
1	0	1	71.6377986123769
1	0	1	69.9907072719331
1	1	1	68.7006205188124
1	0	1	69.5847800017018
1	1	0	68.3410958095368
1	0	0	71.2023079661975
1	0	0	70.8982318743128
1	0	0	78.2185376858838
1	0	1	78.5855137178158
1	1	1	71.0780426717108
1	0	0	63.4710839003195
1	0	0	61.3962689498862
1	0	1	63.3114857071776
1	0	1	65.3185502003556
1	1	1	70.982186033093
1	0	1	64.8074638814267
1	1	1	77.9283167429435
1	0	0	59.3240832242879
1	0	0	70.2770654724235
1	0	0	71.1343053326042
1	0	1	71.3167410292562
1	0	1	73.9381644500857
1	0	1	63.8291721513317
1	0	1	73.321627242139
1	0	0	71.1247556150956
1	1	1	66.0055526988428
1	0	1	67.2351116504071
1	0	1	79.590804020933
1	0	1	68.6600926197556
1	1	0	75.1358095489474
1	0	1	72.1202702416781
1	1	1	70.7194847340204
1	0	0	66.5654619937473
1	0	1	70.5802585299888
1	1	0	73.3347904977077
1	1	0	78.1974650448713
1	0	1	70.7830861863385
1	0	0	66.9355247748079
1	0	0	72.4970364951024
1	0	1	75.2211438068984
1	0	0	69.028579485089
1	0	1	62.9685326903487
1	0	0	66.7826977194809
1	0	0	68.0868746954565
1	0	1	73.803505892974
1	0	1	63.5634534251491
1	0	1	60.2991476700971
1	0	1	74.8074571199349
1	0	1	68.9945859023354
1	0	0	76.1258652874604
1	1	0	68.740584506286
1	0	1	66.8330298905166
1	0	0	67.0114568015675
1	1	1	75.9429316229271
1	1	1	67.5351583898759
1	1	1	73.265927815193
1	0	1	63.1632727989162
1	0	1	70.3268399320043
1	0	1	67.5871816928487
1	0	0	72.4624436200808
1	0	1	58.1904789822741
1	0	1	70.3761500187582
1	0	1	67.8577383048565
1	0	1	74.6303847349194
1	0	0	63.6831709613445
1	0	1	62.7170736824578
1	0	1	68.8306771686439
1	0	0	67.0610462313913
1	0	0	64.0164255883602
1	0	0	69.6892834746334
1	0	0	59.2096905928693
1	1	1	65.8457706330517
1	1	1	72.5827543909406
1	1	1	64.0157930224579
1	1	1	67.3593754949166
1	0	0	55.9269280293699
1	0	1	64.2223349501088
1	1	0	65.7000610166501
1	1	1	66.1337416145318
1	0	0	68.8130159465795
1	0	1	72.3695676059194
1	0	1	71.2508235117919
1	0	1	74.9433306047423
1	0	0	69.3859443352169
1	0	0	71.7549331809918
1	0	0	67.5495051810363
1	1	0	68.6527817270136
1	0	1	60.6967146524838
1	0	1	69.2393253580861
1	0	1	69.6210879636603
1	0	0	75.8559296811302
1	0	0	67.7286969656405
1	0	0	67.5564168351889
1	1	0	66.635806794472
1	1	0	72.0877513365843
1	0	0	67.6787378179577
